Samples.DateAndTime,Samples.Site,Sites.Name,Samples.Location,Locations.Name,Samples.Sample,Samples.TakenBy,Laboratories.Name,Samples.LabRef,SampleDepths.DepthNo,SampleDepths.DepthTime,SampleDepths.Depth,SampleValues.Param,Params.Name,Params.Units,SampleValues.Val,SampleValues.Qualifier,SampleValues.Quality,Samples.Comments,SampleDepths.Comments,SampleValues.Comments,Params.BioKingdom,Params.BioPhylum,Params.BioClass,Params.BioOrder,Params.BioFamily,Params.BioGenus,Params.BioSpecies,Datasets
27/02/2024 15:55,462,WOODS LAKE,4,WHMS DAM - IFC Dam,82452,KRM,Field measurement,,1,27/02/2024 15:55,0,131,Transparency - Secchi,Metres,0.4,,11,"Sampling to monitor algal bloom. Somehow forgot to collect lab samples!,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:31",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
21/02/2024 14:00,462,WOODS LAKE,4,WHMS DAM - IFC Dam,82446,KRM,Field measurement,,1,21/02/2024 14:00,0,131,Transparency - Secchi,Metres,0.45,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:29",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
16/02/2024 10:25,462,WOODS LAKE,4,WHMS DAM - IFC Dam,82440,KRM,Field measurement,,1,16/02/2024 10:25,0,131,Transparency - Secchi,Metres,0.38,,11,"Sampling to monitor algal bloom. Somehow forgot to collect lab samples!,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:26",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
8/02/2024 15:15,462,WOODS LAKE,4,WHMS DAM - IFC Dam,82434,KRM/RM,Field measurement,,1,8/02/2024 15:15,0,131,Transparency - Secchi,Metres,0.4,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:23",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: WQ - King William Lake Project (BoTN)
"
7/12/2023 10:50,462,WOODS LAKE,4,WHMS DAM - IFC Dam,82329,KRM/EG,Field measurement,,1,7/12/2023 10:50,0,131,Transparency - Secchi,Metres,1.08,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/02/2024 14:17",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
25/01/2024 11:30,462,WOODS LAKE,4,WHMS DAM - IFC Dam,82318,KRM/RM,Field measurement,,1,25/01/2024 11:30,0,131,Transparency - Secchi,Metres,0.47,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/02/2024 11:38",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
18/01/2024 15:00,462,WOODS LAKE,4,WHMS DAM - IFC Dam,82312,KRM/ISM,Field measurement,,1,18/01/2024 15:00,0,131,Transparency - Secchi,Metres,0.48,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/02/2024 11:08",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
8/01/2024 15:00,462,WOODS LAKE,4,WHMS DAM - IFC Dam,82307,KRM,Field measurement,,1,8/01/2024 15:00,0,131,Transparency - Secchi,Metres,0.6,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/02/2024 10:46",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
5/01/2024 12:25,462,WOODS LAKE,4,WHMS DAM - IFC Dam,82302,KRM/RB,Field measurement,,1,5/01/2024 12:25,0,131,Transparency - Secchi,Metres,0.7,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/02/2024 10:14",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
18/12/2023 12:10,462,WOODS LAKE,4,WHMS DAM - IFC Dam,82296,KRM/WE,Field measurement,,1,18/12/2023 12:10,0,131,Transparency - Secchi,Metres,0.72,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/02/2024 09:46",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
14/12/2023 12:25,462,WOODS LAKE,4,WHMS DAM - IFC Dam,82290,KRM/HP,Field measurement,,1,14/12/2023 12:25,0,131,Transparency - Secchi,Metres,0.76,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/02/2024 09:37",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
7/12/2023 11:10,462,WOODS LAKE,4,WHMS DAM - IFC Dam,82284,KRM/EG,Field measurement,,1,7/12/2023 11:10,0,131,Transparency - Secchi,Metres,1.08,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/02/2024 09:35",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/11/2023 15:15,462,WOODS LAKE,4,WHMS DAM - IFC Dam,82215,KRM/RM,Field measurement,,1,22/11/2023 15:15,0,131,Transparency - Secchi,Metres,1,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/12/2023 13:00",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
29/11/2023 11:25,462,WOODS LAKE,4,WHMS DAM - IFC Dam,82209,KRM/RM,Field measurement,,1,29/11/2023 11:25,0,131,Transparency - Secchi,Metres,1.06,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/12/2023 12:40",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
17/11/2023 15:10,462,WOODS LAKE,4,WHMS DAM - IFC Dam,82196,KRM/RM,Field measurement,,1,17/11/2023 15:10,0,131,Transparency - Secchi,Metres,1.21,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 27/11/2023 15:57",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
10/11/2023 17:00,462,WOODS LAKE,4,WHMS DAM - IFC Dam,82190,KRM,Field measurement,,1,10/11/2023 17:00,0,131,Transparency - Secchi,Metres,1.5,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 27/11/2023 15:33",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
2/11/2023 16:40,462,WOODS LAKE,4,WHMS DAM - IFC Dam,82184,KRM/RM,Field measurement,,1,2/11/2023 16:40,0,131,Transparency - Secchi,Metres,1.52,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 27/11/2023 15:05",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
23/10/2023 15:05,462,WOODS LAKE,4,WHMS DAM - IFC Dam,82125,KRM/RM,Field measurement,,1,23/10/2023 15:05,0,131,Transparency - Secchi,Metres,1.09,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 30/10/2023 11:54",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
17/10/2023 16:05,462,WOODS LAKE,4,WHMS DAM - IFC Dam,82119,KRM/RM,Field measurement,,1,17/10/2023 16:05,0,131,Transparency - Secchi,Metres,0.83,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 30/10/2023 11:54",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
10/10/2023 15:35,462,WOODS LAKE,4,WHMS DAM - IFC Dam,82111,KRM/RM,Field measurement,,1,10/10/2023 15:35,0,131,Transparency - Secchi,Metres,0.85,,11,"Sampling to monitor algal bloom. Saxitoxin sample taken for analysis by QLD DPI.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 13/10/2023 10:33",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
4/10/2023 15:55,462,WOODS LAKE,4,WHMS DAM - IFC Dam,82105,KRM/RM,Field measurement,,1,4/10/2023 15:55,0,131,Transparency - Secchi,Metres,0.86,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 13/10/2023 10:31",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
28/09/2023 12:50,462,WOODS LAKE,4,WHMS DAM - IFC Dam,82097,KRM/RM,Field measurement,,1,28/09/2023 12:50,0,131,Transparency - Secchi,Metres,1.05,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 09/10/2023 14:07",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
20/09/2023 11:20,462,WOODS LAKE,4,WHMS DAM - IFC Dam,82087,KRM/RM,Field measurement,,1,20/09/2023 11:20,0,131,Transparency - Secchi,Metres,0.9,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 09/10/2023 13:20",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
13/09/2023 15:40,462,WOODS LAKE,4,WHMS DAM - IFC Dam,82059,KRM/RM,Field measurement,,1,13/09/2023 15:40,0,131,Transparency - Secchi,Metres,0.97,,11,"Sampling to monitor algal bloom. Dups and blanks taken.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 15/09/2023 10:51",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
6/09/2023 13:15,462,WOODS LAKE,4,WHMS DAM - IFC Dam,81981,KRM/RM,Field measurement,,1,6/09/2023 13:15,0,131,Transparency - Secchi,Metres,1.14,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 08/09/2023 11:11",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
30/08/2023 13:55,462,WOODS LAKE,4,WHMS DAM - IFC Dam,81970,KRM/LH,Field measurement,,1,30/08/2023 13:55,0,131,Transparency - Secchi,Metres,1.37,,11,"Sampling to monitor algal bloom. Sediment sample also taken.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/09/2023 13:33",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
23/08/2023 12:10,462,WOODS LAKE,4,WHMS DAM - IFC Dam,81964,KRM/HD,Field measurement,,1,23/08/2023 12:10,0,131,Transparency - Secchi,Metres,1.09,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 28/08/2023 14:10",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
15/08/2023 16:00,462,WOODS LAKE,4,WHMS DAM - IFC Dam,81958,KRM/SC,Field measurement,,1,15/08/2023 16:00,0,131,Transparency - Secchi,Metres,0.73,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 28/08/2023 13:54",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
10/08/2023 12:10,462,WOODS LAKE,4,WHMS DAM - IFC Dam,81950,KRM/HD,Field measurement,,1,10/08/2023 12:10,0,131,Transparency - Secchi,Metres,0.76,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 28/08/2023 13:09",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
2/08/2023 12:20,462,WOODS LAKE,4,WHMS DAM - IFC Dam,81936,KRM/AK,Field measurement,,1,2/08/2023 12:20,0,131,Transparency - Secchi,Metres,0.62,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 28/08/2023 11:41",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
19/07/2023 11:00,462,WOODS LAKE,4,WHMS DAM - IFC Dam,81916,KRM/CM,Field measurement,,1,19/07/2023 11:00,0,131,Transparency - Secchi,Metres,0.51,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 01/08/2023 15:40",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
6/07/2023 11:10,462,WOODS LAKE,4,WHMS DAM - IFC Dam,81911,KRM,Field measurement,,1,6/07/2023 11:10,0,131,Transparency - Secchi,Metres,0.47,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 01/08/2023 15:36",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/06/2023 13:10,462,WOODS LAKE,4,WHMS DAM - IFC Dam,81811,KRM,Field measurement,,1,22/06/2023 13:10,0,131,Transparency - Secchi,Metres,0.38,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 17/07/2023 16:25",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
7/06/2023 13:10,462,WOODS LAKE,4,WHMS DAM - IFC Dam,81753,KRM,Field measurement,,1,7/06/2023 13:10,0,131,Transparency - Secchi,Metres,0.36,,11,"Sampling to monitor algal bloom.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/07/2023 16:51",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
30/08/2022 12:29,462,WOODS LAKE,4,WHMS DAM - IFC Dam,81621,KM/WE,Field measurement,,1,30/08/2022 12:29,0,131,Transparency - Secchi,Metres,1.06,,11,"Sampling to evaluate previous algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 12/09/2022 12:35",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
27/05/2022 13:30,462,WOODS LAKE,4,WHMS DAM - IFC Dam,81586,KM/AT,Field measurement,,1,27/05/2022 13:30,0,131,Transparency - Secchi,Metres,1.04,,11,"Sampling due to entering the MERZ low lake level,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 08/08/2022 12:35",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: Logger
PURPOSE: Water Licence Annual Plan WQ
"
10/06/2020 12:20,462,WOODS LAKE,4,WHMS DAM - IFC Dam,80216,KRM/AT,Field measurement,,1,10/06/2020 12:20,0,131,Transparency - Secchi,Metres,1.33,,11,"PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 12/06/2020 14:53",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: Logger
PURPOSE: Water Licence Annual Plan WQ
"
13/05/2020 11:20,462,WOODS LAKE,4,WHMS DAM - IFC Dam,80083,KRM/WE,Field measurement,,1,13/05/2020 11:20,0,131,Transparency - Secchi,Metres,1.1,,11,"PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 02/06/2020 17:04",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: Logger
PURPOSE: Water Licence Annual Plan WQ
"
17/02/2020 13:30,462,WOODS LAKE,4,WHMS DAM - IFC Dam,80078,KRM/LO,Field measurement,,1,17/02/2020 13:30,0,131,Transparency - Secchi,Metres,2.23,,11,"PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 02/06/2020 16:38",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: Logger
PURPOSE: Water Licence Annual Plan WQ
"
23/01/2020 13:30,462,WOODS LAKE,4,WHMS DAM - IFC Dam,80002,RB/AT,Field measurement,,1,23/01/2020 13:30,0,131,Transparency - Secchi,Metres,1.06,,11,"PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 05/02/2020 14:56",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: Logger
PURPOSE: Water Licence Annual Plan WQ
"
16/12/2019 11:05,462,WOODS LAKE,4,WHMS DAM - IFC Dam,79997,KM/AT,Field measurement,,1,16/12/2019 11:05,0,131,Transparency - Secchi,Metres,1.7,,11,"PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 05/02/2020 14:16",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: Logger
PURPOSE: Water Licence Annual Plan WQ
"
19/11/2019 11:55,462,WOODS LAKE,4,WHMS DAM - IFC Dam,79959,KM/LO,Field measurement,,1,19/11/2019 11:55,0,131,Transparency - Secchi,Metres,2.16,,11,"PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 23/12/2019 16:35",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: Logger
PURPOSE: Water Licence Annual Plan WQ
"
22/10/2019 11:15,462,WOODS LAKE,4,WHMS DAM - IFC Dam,79834,KM/RM,Field measurement,,1,22/10/2019 11:15,0,131,Transparency - Secchi,Metres,2.11,,11,"PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/11/2019 10:59",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: Logger
PURPOSE: Water Licence Annual Plan WQ
"
26/09/2019 10:45,462,WOODS LAKE,4,WHMS DAM - IFC Dam,79749,KM/DI,Field measurement,,1,26/09/2019 10:45,0,131,Transparency - Secchi,Metres,2.32,,11,"PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 01/10/2019 13:08",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: Logger
PURPOSE: Water Licence Annual Plan WQ
"
27/08/2019 17:15,462,WOODS LAKE,4,WHMS DAM - IFC Dam,79723,KM/AT,Field measurement,,1,27/08/2019 17:15,0,131,Transparency - Secchi,Metres,2.08,,11,"PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/09/2019 14:10",Surface observation,EQUIPMENT: Secchi,,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: Logger
PURPOSE: Water Licence Annual Plan WQ
"
